YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,7,28,2,OO,3426,N170SY,SEA,OKC,1030,1104.0,34.0,25.0,1129.0,233.0,218.0,188.0,1519,1637.0,5.0,1623,1642.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0
2015,12,10,4,B6,1635,N531JB,SFO,LGB,1916,1936.0,20.0,10.0,1946.0,78.0,70.0,58.0,354,2044.0,2.0,2034,2046.0,12.0,0,0,,,,,,
2015,4,8,3,US,1901,N117UW,EWR,CLT,500,458.0,-2.0,13.0,511.0,103.0,102.0,84.0,529,635.0,5.0,643,640.0,-3.0,0,0,,,,,,
2015,3,11,3,AA,1132,N3GDAA,DFW,PHX,940,935.0,-5.0,20.0,955.0,160.0,152.0,122.0,868,957.0,10.0,1020,1007.0,-13.0,0,0,,,,,,
2015,10,28,3,MQ,3057,N935MQ,13930,11193,2135,2134.0,-1.0,26.0,2200.0,82.0,79.0,45.0,264,2345.0,8.0,2357,2353.0,-4.0,0,0,,,,,,
2015,8,27,4,B6,804,N588JB,SJU,JFK,2006,2001.0,-5.0,14.0,2015.0,233.0,210.0,192.0,1598,2327.0,4.0,2359,2331.0,-28.0,0,0,,,,,,
2015,9,11,5,AA,2200,N3DAAA,DFW,FLL,2000,2019.0,19.0,28.0,2047.0,169.0,166.0,135.0,1119,2.0,3.0,2349,5.0,16.0,0,0,,0.0,0.0,2.0,14.0,0.0
2015,3,9,1,MQ,3502,N1EAMQ,LGA,RDU,1820,1812.0,-8.0,19.0,1831.0,106.0,100.0,72.0,431,1943.0,9.0,2006,1952.0,-14.0,0,0,,,,,,
2015,6,9,2,UA,1027,N19117,EWR,MCO,1500,1535.0,35.0,29.0,1604.0,169.0,199.0,153.0,937,1837.0,17.0,1749,1854.0,65.0,0,0,,30.0,0.0,0.0,35.0,0.0
2015,11,16,1,AA,295,N3GFAA,TPA,MIA,710,706.0,-4.0,10.0,716.0,62.0,61.0,40.0,204,756.0,11.0,812,807.0,-5.0,0,0,,,,,,
2015,11,13,5,WN,147,N7730A,AUS,DAL,550,550.0,0.0,11.0,601.0,60.0,48.0,34.0,189,635.0,3.0,650,638.0,-12.0,0,0,,,,,,
2015,2,20,5,EV,4949,N614QX,DTW,ELM,1741,1739.0,-2.0,20.0,1759.0,80.0,77.0,53.0,332,1852.0,4.0,1901,1856.0,-5.0,0,0,,,,,,
2015,3,15,7,AS,649,N589AS,LAS,BLI,1400,1344.0,-16.0,19.0,1403.0,169.0,148.0,125.0,954,1608.0,4.0,1649,1612.0,-37.0,0,0,,,,,,
2015,3,9,1,WN,984,N646SW,FLL,BNA,2000,1953.0,-7.0,20.0,2013.0,145.0,139.0,114.0,793,2107.0,5.0,2125,2112.0,-13.0,0,0,,,,,,
2015,11,19,4,AA,62,N017AA,IAH,MIA,1345,1345.0,0.0,11.0,1356.0,142.0,182.0,128.0,964,1704.0,43.0,1707,1747.0,40.0,0,0,,40.0,0.0,0.0,0.0,0.0
2015,11,15,7,WN,138,N952WN,EWR,MDW,1825,1839.0,14.0,27.0,1906.0,155.0,145.0,105.0,711,1951.0,13.0,2000,2004.0,4.0,0,0,,,,,,
2015,2,5,4,EV,5302,N849AS,TRI,ATL,1820,1811.0,-9.0,11.0,1822.0,70.0,59.0,39.0,227,1901.0,9.0,1930,1910.0,-20.0,0,0,,,,,,
2015,12,27,7,UA,1815,N486UA,IAH,SFO,1259,1417.0,78.0,48.0,1505.0,266.0,295.0,242.0,1635,1707.0,5.0,1525,1712.0,107.0,0,0,,29.0,0.0,0.0,23.0,55.0
2015,12,2,3,DL,401,N397DA,SJU,JFK,1255,1309.0,14.0,10.0,1319.0,246.0,233.0,208.0,1598,1547.0,15.0,1601,1602.0,1.0,0,0,,,,,,
2015,2,20,5,WN,586,N649SW,RDU,BNA,1850,,,,,95.0,,,442,,,1925,,,0,1,B,,,,,
2015,12,22,2,AA,1722,N813AW,DTW,CLT,640,640.0,0.0,12.0,652.0,119.0,110.0,85.0,500,817.0,13.0,839,830.0,-9.0,0,0,,,,,,
2015,5,6,3,DL,1127,N911DL,IND,ATL,1200,1154.0,-6.0,14.0,1208.0,95.0,86.0,65.0,432,1313.0,7.0,1335,1320.0,-15.0,0,0,,,,,,
2015,4,25,6,MQ,2930,N699MQ,DFW,VPS,1610,1621.0,11.0,17.0,1638.0,115.0,106.0,86.0,641,1804.0,3.0,1805,1807.0,2.0,0,0,,,,,,
2015,4,14,2,WN,2699,N642WN,PHX,ABQ,1000,1000.0,0.0,14.0,1014.0,65.0,68.0,48.0,328,1202.0,6.0,1205,1208.0,3.0,0,0,,,,,,
2015,3,31,2,US,640,N582UW,PHX,LAX,2010,2019.0,9.0,41.0,2100.0,94.0,117.0,59.0,370,2159.0,17.0,2144,2216.0,32.0,0,0,,32.0,0.0,0.0,0.0,0.0
2015,4,8,3,DL,1999,N373NW,SLC,SAT,1959,2022.0,23.0,18.0,2040.0,160.0,157.0,135.0,1087,2355.0,4.0,2339,2359.0,20.0,0,0,,0.0,0.0,7.0,13.0,0.0
2015,2,5,4,MQ,3025,N635MQ,DSM,ORD,1809,1820.0,11.0,10.0,1830.0,86.0,117.0,54.0,299,1924.0,53.0,1935,2017.0,42.0,0,0,,31.0,0.0,0.0,11.0,0.0
2015,10,23,5,B6,427,N306JB,10721,10821,800,817.0,17.0,17.0,834.0,95.0,83.0,60.0,369,934.0,6.0,935,940.0,5.0,0,0,,,,,,
2015,11,7,6,WN,2203,N425LV,RNO,DEN,1320,1319.0,-1.0,9.0,1328.0,125.0,122.0,105.0,804,1613.0,8.0,1625,1621.0,-4.0,0,0,,,,,,
2015,2,13,5,WN,161,N939WN,OAK,SLC,605,606.0,1.0,12.0,618.0,105.0,100.0,81.0,588,839.0,7.0,850,846.0,-4.0,0,0,,,,,,
2015,11,4,3,OO,5412,N507CA,MKE,ORD,1129,1126.0,-3.0,33.0,1159.0,49.0,70.0,23.0,67,1222.0,14.0,1218,1236.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
2015,3,8,7,F9,1329,N204FR,TPA,ORD,2030,2054.0,24.0,10.0,2104.0,170.0,161.0,141.0,1012,2225.0,10.0,2220,2235.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
2015,4,11,6,UA,1097,N45440,IAH,MIA,1405,1439.0,34.0,15.0,1454.0,146.0,133.0,114.0,964,1748.0,4.0,1731,1752.0,21.0,0,0,,0.0,0.0,10.0,11.0,0.0
2015,7,10,5,DL,1625,N954DL,BWI,ATL,600,558.0,-2.0,10.0,608.0,115.0,95.0,79.0,577,727.0,6.0,755,733.0,-22.0,0,0,,,,,,
2015,4,4,6,AA,1042,N3LVAA,SAN,MIA,2215,2209.0,-6.0,10.0,2219.0,277.0,258.0,243.0,2267,522.0,5.0,552,527.0,-25.0,0,0,,,,,,
2015,5,1,5,US,1741,N827AW,DCA,PBI,1559,1601.0,2.0,23.0,1624.0,153.0,160.0,132.0,857,1836.0,5.0,1832,1841.0,9.0,0,0,,,,,,
2015,4,12,7,EV,4707,N11535,IAH,HRL,1509,1517.0,8.0,11.0,1528.0,69.0,62.0,48.0,295,1616.0,3.0,1618,1619.0,1.0,0,0,,,,,,
2015,6,24,3,B6,525,N624JB,JFK,TPA,642,642.0,0.0,20.0,702.0,170.0,155.0,132.0,1005,914.0,3.0,932,917.0,-15.0,0,0,,,,,,
2015,2,16,1,WN,2274,N497WN,HOU,MCO,1710,1941.0,151.0,8.0,1949.0,130.0,115.0,101.0,849,2230.0,6.0,2020,2236.0,136.0,0,0,,0.0,0.0,7.0,129.0,0.0
2015,8,27,4,UA,1298,N73276,IAD,SFO,1044,1037.0,-7.0,10.0,1047.0,352.0,340.0,322.0,2419,1309.0,8.0,1336,1317.0,-19.0,0,0,,,,,,
2015,2,16,1,EV,6168,N15980,ORD,ABE,1832,1928.0,56.0,13.0,1941.0,107.0,97.0,80.0,654,2201.0,4.0,2119,2205.0,46.0,0,0,,0.0,0.0,0.0,46.0,0.0
2015,10,22,4,UA,427,N427UA,14747,12266,820,818.0,-2.0,16.0,834.0,259.0,269.0,238.0,1874,1432.0,15.0,1439,1447.0,8.0,0,0,,,,,,
2015,3,1,7,OO,2587,N869AS,LAX,TUS,805,759.0,-6.0,10.0,809.0,81.0,78.0,64.0,451,1013.0,4.0,1026,1017.0,-9.0,0,0,,,,,,
2015,3,6,5,AA,167,N373AA,MIA,SFO,725,718.0,-7.0,21.0,739.0,385.0,375.0,350.0,2585,1029.0,4.0,1050,1033.0,-17.0,0,0,,,,,,
2015,11,12,4,EV,4411,N48901,MEM,EWR,620,619.0,-1.0,5.0,624.0,158.0,134.0,119.0,946,923.0,10.0,958,933.0,-25.0,0,0,,,,,,
2015,1,2,5,NK,224,N601NK,ORD,LGA,556,546.0,-10.0,18.0,604.0,124.0,131.0,88.0,733,832.0,25.0,900,857.0,-3.0,0,0,,,,,,
2015,2,17,2,AA,336,N4XFAA,ABQ,DFW,901,853.0,-8.0,9.0,902.0,104.0,102.0,85.0,569,1127.0,8.0,1145,1135.0,-10.0,0,0,,,,,,
2015,1,22,4,AA,2396,N3KUAA,DFW,DCA,2000,1956.0,-4.0,11.0,2007.0,156.0,144.0,129.0,1192,2316.0,4.0,2336,2320.0,-16.0,0,0,,,,,,
2015,6,25,4,UA,1122,N57862,SFO,HNL,1058,1100.0,2.0,14.0,1114.0,324.0,307.0,283.0,2398,1257.0,10.0,1322,1307.0,-15.0,0,0,,,,,,
2015,1,26,1,WN,1159,N450WN,HOU,BNA,1520,1517.0,-3.0,7.0,1524.0,110.0,103.0,92.0,670,1656.0,4.0,1710,1700.0,-10.0,0,0,,,,,,
2015,1,31,6,OO,5463,N237SW,SMF,SFO,1700,1645.0,-15.0,8.0,1653.0,52.0,40.0,30.0,86,1723.0,2.0,1752,1725.0,-27.0,0,0,,,,,,
2015,9,30,3,OO,6206,N908SW,DEN,RAP,759,750.0,-9.0,25.0,815.0,76.0,77.0,48.0,300,903.0,4.0,915,907.0,-8.0,0,0,,,,,,
2015,1,29,4,US,2122,N824AW,DCA,BOS,1630,1625.0,-5.0,39.0,1704.0,89.0,110.0,57.0,399,1801.0,14.0,1759,1815.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,5,3,7,WN,329,N352SW,LAX,OAK,1405,1402.0,-3.0,9.0,1411.0,75.0,67.0,53.0,337,1504.0,5.0,1520,1509.0,-11.0,0,0,,,,,,
2015,5,21,4,DL,719,N960AT,DTW,ORD,1940,1934.0,-6.0,30.0,2004.0,80.0,83.0,41.0,235,1945.0,12.0,2000,1957.0,-3.0,0,0,,,,,,
2015,8,24,1,OO,2993,N821AS,GJT,PHX,820,815.0,-5.0,21.0,836.0,109.0,111.0,73.0,438,849.0,17.0,909,906.0,-3.0,0,0,,,,,,
2015,1,18,7,WN,227,N663SW,STL,BWI,2115,2108.0,-7.0,14.0,2122.0,115.0,123.0,99.0,738,1.0,10.0,10,11.0,1.0,0,0,,,,,,
2015,6,23,2,AA,1696,N3FBAA,MIA,LGA,925,919.0,-6.0,25.0,944.0,180.0,174.0,144.0,1096,1208.0,5.0,1225,1213.0,-12.0,0,0,,,,,,
2015,10,18,7,UA,1739,N76522,13204,11042,1103,1053.0,-10.0,10.0,1103.0,146.0,137.0,122.0,895,1305.0,5.0,1329,1310.0,-19.0,0,0,,,,,,
2015,1,29,4,AA,2404,N5EJAA,MIA,SJU,1355,1349.0,-6.0,11.0,1400.0,149.0,136.0,119.0,1045,1659.0,6.0,1724,1705.0,-19.0,0,0,,,,,,
2015,6,26,5,AA,2464,N868AA,MCO,DFW,1602,1719.0,77.0,14.0,1733.0,168.0,186.0,139.0,985,1852.0,33.0,1750,1925.0,95.0,0,0,,18.0,0.0,3.0,74.0,0.0
2015,10,5,1,DL,1473,N333NB,13244,13487,1620,1616.0,-4.0,29.0,1645.0,128.0,130.0,93.0,700,1818.0,8.0,1828,1826.0,-2.0,0,0,,,,,,
2015,7,18,6,EV,5117,N176PQ,ATL,TLH,1356,1357.0,1.0,27.0,1424.0,68.0,72.0,40.0,223,1504.0,5.0,1504,1509.0,5.0,0,0,,,,,,
2015,11,22,7,DL,1740,N350NA,SLC,ATL,956,950.0,-6.0,13.0,1003.0,214.0,208.0,188.0,1590,1511.0,7.0,1530,1518.0,-12.0,0,0,,,,,,
2015,12,27,7,AA,2010,N732US,CLT,PHL,630,624.0,-6.0,17.0,641.0,95.0,95.0,74.0,449,755.0,4.0,805,759.0,-6.0,0,0,,,,,,
2015,5,10,7,AA,1657,N3DNAA,LAS,DFW,55,126.0,31.0,16.0,142.0,165.0,157.0,136.0,1055,558.0,5.0,540,603.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0
2015,3,1,7,DL,1366,N587NW,RSW,DTW,1358,1358.0,0.0,11.0,1409.0,170.0,170.0,152.0,1084,1641.0,7.0,1648,1648.0,0.0,0,0,,,,,,
2015,3,31,2,EV,4576,N12201,GRR,IAH,1802,1754.0,-8.0,10.0,1804.0,189.0,167.0,148.0,1042,1932.0,9.0,2011,1941.0,-30.0,0,0,,,,,,
2015,6,14,7,UA,608,N836UA,SNA,SFO,1308,1313.0,5.0,10.0,1323.0,90.0,77.0,61.0,372,1424.0,6.0,1438,1430.0,-8.0,0,0,,,,,,
2015,2,17,2,DL,1764,N923DL,LGA,MCO,700,744.0,44.0,69.0,853.0,185.0,233.0,157.0,950,1130.0,7.0,1005,1137.0,92.0,0,0,,48.0,0.0,0.0,0.0,44.0
2015,9,20,7,WN,581,N436WN,DEN,STL,820,817.0,-3.0,11.0,828.0,115.0,105.0,91.0,770,1059.0,3.0,1115,1102.0,-13.0,0,0,,,,,,
2015,11,21,6,AA,1873,N102UW,CLT,TPA,2210,2209.0,-1.0,17.0,2226.0,97.0,104.0,83.0,507,2349.0,4.0,2347,2353.0,6.0,0,0,,,,,,
2015,12,21,1,EV,2813,N905EV,TYS,DFW,622,618.0,-4.0,10.0,628.0,160.0,146.0,124.0,771,732.0,12.0,802,744.0,-18.0,0,0,,,,,,
2015,3,9,1,US,1994,N935UW,PHL,ORD,1335,1409.0,34.0,13.0,1422.0,140.0,121.0,100.0,678,1502.0,8.0,1455,1510.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
2015,5,8,5,OO,2753,N821AS,TUS,PHX,1205,1152.0,-13.0,26.0,1218.0,50.0,63.0,25.0,110,1243.0,12.0,1255,1255.0,0.0,0,0,,,,,,
2015,8,14,5,DL,1379,N892AT,BHM,ATL,1155,1157.0,2.0,40.0,1237.0,74.0,89.0,36.0,134,1413.0,13.0,1409,1426.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
2015,3,11,3,AS,342,N585AS,SEA,OAK,600,558.0,-2.0,24.0,622.0,125.0,137.0,107.0,671,809.0,6.0,805,815.0,10.0,0,0,,,,,,
2015,12,26,6,WN,3604,N936WN,LAS,PHX,1250,1258.0,8.0,13.0,1311.0,65.0,62.0,44.0,255,1455.0,5.0,1455,1500.0,5.0,0,0,,,,,,
2015,7,6,1,AA,1785,N814AW,MCI,CLT,1821,1902.0,41.0,21.0,1923.0,132.0,161.0,128.0,808,2231.0,12.0,2133,2243.0,70.0,0,0,,29.0,0.0,0.0,20.0,21.0
2015,2,25,3,VX,922,N622VA,SFO,LAX,630,634.0,4.0,10.0,644.0,75.0,72.0,53.0,337,737.0,9.0,745,746.0,1.0,0,0,,,,,,
2015,12,14,1,WN,873,N284WN,STL,DCA,1510,1519.0,9.0,6.0,1525.0,110.0,106.0,95.0,719,1800.0,5.0,1800,1805.0,5.0,0,0,,,,,,
2015,6,5,5,OO,6234,N110SY,SFO,DFW,1402,,,,,227.0,,,1464,,,1949,,,0,1,A,,,,,
2015,7,14,2,AA,1667,N599AA,DEN,DFW,1110,1215.0,65.0,,,116.0,,,641,,,1406,,,0,1,A,,,,,
2015,9,7,1,OO,5538,N679SA,BFL,SFO,1022,1012.0,-10.0,9.0,1021.0,70.0,55.0,42.0,238,1103.0,4.0,1132,1107.0,-25.0,0,0,,,,,,
2015,8,9,7,UA,684,N852UA,IAH,DEN,1135,1133.0,-2.0,13.0,1146.0,159.0,133.0,115.0,862,1241.0,5.0,1314,1246.0,-28.0,0,0,,,,,,
2015,12,20,7,UA,1834,N839UA,SAT,DEN,855,852.0,-3.0,19.0,911.0,150.0,150.0,107.0,794,958.0,24.0,1025,1022.0,-3.0,0,0,,,,,,
2015,6,30,2,UA,226,N484UA,ORD,BWI,2053,2058.0,5.0,21.0,2119.0,118.0,114.0,90.0,622,2349.0,3.0,2351,2352.0,1.0,0,0,,,,,,
2015,8,28,5,OO,3484,N224AG,BOI,SAN,900,856.0,-4.0,14.0,910.0,130.0,130.0,114.0,749,1004.0,2.0,1010,1006.0,-4.0,0,0,,,,,,
2015,11,25,3,MQ,3257,N542MQ,ORD,TUL,955,954.0,-1.0,17.0,1011.0,116.0,108.0,88.0,585,1139.0,3.0,1151,1142.0,-9.0,0,0,,,,,,
2015,7,2,4,OO,4756,N447SW,SBN,DTW,1016,1021.0,5.0,11.0,1032.0,62.0,55.0,35.0,157,1107.0,9.0,1118,1116.0,-2.0,0,0,,,,,,
2015,8,24,1,OO,4765,N805SK,LAX,OAK,1035,1028.0,-7.0,24.0,1052.0,80.0,81.0,52.0,337,1144.0,5.0,1155,1149.0,-6.0,0,0,,,,,,
2015,2,22,7,EV,4208,N14198,IAH,BNA,1015,1014.0,-1.0,16.0,1030.0,114.0,106.0,82.0,657,1152.0,8.0,1209,1200.0,-9.0,0,0,,,,,,
2015,9,24,4,WN,2140,N950WN,LAX,SJC,1350,1346.0,-4.0,11.0,1357.0,70.0,62.0,47.0,308,1444.0,4.0,1500,1448.0,-12.0,0,0,,,,,,
2015,12,17,4,OO,4858,N548CA,DSM,MSP,1515,1514.0,-1.0,13.0,1527.0,69.0,59.0,41.0,232,1608.0,5.0,1624,1613.0,-11.0,0,0,,,,,,
2015,10,6,2,OO,5253,N790SK,12266,13158,2110,2108.0,-2.0,12.0,2120.0,87.0,75.0,59.0,429,2219.0,4.0,2237,2223.0,-14.0,0,0,,,,,,
2015,10,7,3,WN,130,N8322X,13232,11433,1335,1342.0,7.0,16.0,1358.0,70.0,68.0,43.0,228,1541.0,9.0,1545,1550.0,5.0,0,0,,,,,,
2015,9,10,4,EV,4254,N11544,IAH,CLE,1655,1920.0,145.0,13.0,1933.0,166.0,156.0,137.0,1091,2250.0,6.0,2041,2256.0,135.0,0,0,,0.0,0.0,0.0,135.0,0.0
2015,8,18,2,DL,1637,N374NW,DTW,BWI,1740,1738.0,-2.0,9.0,1747.0,100.0,77.0,61.0,409,1848.0,7.0,1920,1855.0,-25.0,0,0,,,,,,
2015,8,7,5,AA,1258,N4WJAA,LAX,STL,600,558.0,-2.0,15.0,613.0,226.0,207.0,188.0,1592,1121.0,4.0,1146,1125.0,-21.0,0,0,,,,,,
2015,9,17,4,B6,1888,N187JB,MCO,ORH,821,819.0,-2.0,15.0,834.0,161.0,153.0,134.0,1091,1048.0,4.0,1102,1052.0,-10.0,0,0,,,,,,
2015,7,31,5,OO,7383,N8982A,SLC,CPR,1120,1113.0,-7.0,18.0,1131.0,75.0,73.0,50.0,320,1221.0,5.0,1235,1226.0,-9.0,0,0,,,,,,
2015,7,2,4,WN,987,N291WN,HOU,TPA,1640,1736.0,56.0,10.0,1746.0,120.0,117.0,103.0,781,2029.0,4.0,1940,2033.0,53.0,0,0,,0.0,0.0,0.0,53.0,0.0
2015,3,11,3,US,483,N825AW,PHX,GEG,1700,1655.0,-5.0,17.0,1712.0,164.0,146.0,126.0,1020,1918.0,3.0,1944,1921.0,-23.0,0,0,,,,,,
2015,2,3,2,OO,5630,N951SW,BOI,LAX,1628,1620.0,-8.0,13.0,1633.0,138.0,141.0,105.0,674,1718.0,23.0,1746,1741.0,-5.0,0,0,,,,,,
2015,11,15,7,AA,1312,N3BSAA,ORD,PHX,935,933.0,-2.0,12.0,945.0,241.0,216.0,201.0,1440,1206.0,3.0,1236,1209.0,-27.0,0,0,,,,,,
2015,3,10,2,US,763,N701UW,PIT,CLT,1355,1344.0,-11.0,8.0,1352.0,91.0,84.0,67.0,366,1459.0,9.0,1526,1508.0,-18.0,0,0,,,,,,
2015,8,27,4,DL,2212,N935DN,ATL,PNS,820,817.0,-3.0,12.0,829.0,63.0,62.0,48.0,271,817.0,2.0,823,819.0,-4.0,0,0,,,,,,
2015,11,23,1,UA,779,N598UA,SFO,EWR,1335,1335.0,0.0,20.0,1355.0,315.0,322.0,290.0,2565,2145.0,12.0,2150,2157.0,7.0,0,0,,,,,,
2015,10,17,6,AA,1843,N154UW,11057,10257,1625,1621.0,-4.0,22.0,1643.0,118.0,109.0,85.0,646,1808.0,2.0,1823,1810.0,-13.0,0,0,,,,,,
2015,10,22,4,B6,1563,N644JB,13930,14843,1120,1113.0,-7.0,18.0,1131.0,278.0,265.0,240.0,2072,1631.0,7.0,1658,1638.0,-20.0,0,0,,,,,,
2015,8,1,6,AA,2265,N504AA,PHL,ORD,1115,1108.0,-7.0,19.0,1127.0,138.0,136.0,106.0,678,1213.0,11.0,1233,1224.0,-9.0,0,0,,,,,,
2015,8,20,4,WN,2829,N388SW,LAS,SMF,1255,1250.0,-5.0,36.0,1326.0,90.0,106.0,66.0,397,1432.0,4.0,1425,1436.0,11.0,0,0,,,,,,
2015,5,15,5,EV,5672,N13202,LCH,IAH,1739,1734.0,-5.0,8.0,1742.0,55.0,59.0,38.0,127,1820.0,13.0,1834,1833.0,-1.0,0,0,,,,,,
2015,7,6,1,VX,766,N527VA,DAL,LGA,1035,1023.0,-12.0,8.0,1031.0,200.0,204.0,188.0,1381,1439.0,8.0,1455,1447.0,-8.0,0,0,,,,,,
2015,9,19,6,EV,4491,N14174,EVV,ORD,641,628.0,-13.0,14.0,642.0,75.0,83.0,63.0,272,745.0,6.0,756,751.0,-5.0,0,0,,,,,,
2015,7,2,4,EV,5335,N854AS,ATL,ABY,1600,1559.0,-1.0,51.0,1650.0,53.0,84.0,28.0,145,1718.0,5.0,1653,1723.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0
2015,7,14,2,WN,380,N730SW,STL,MDW,540,539.0,-1.0,7.0,546.0,65.0,58.0,42.0,251,628.0,9.0,645,637.0,-8.0,0,0,,,,,,
2015,12,16,3,WN,338,N8660A,MCO,MDW,1920,1921.0,1.0,6.0,1927.0,170.0,165.0,143.0,990,2050.0,16.0,2110,2106.0,-4.0,0,0,,,,,,
2015,1,27,2,WN,270,N729SW,BNA,DTW,1000,957.0,-3.0,9.0,1006.0,95.0,96.0,79.0,456,1225.0,8.0,1235,1233.0,-2.0,0,0,,,,,,
2015,6,6,6,UA,446,N846UA,BOS,ORD,1302,1254.0,-8.0,9.0,1303.0,164.0,152.0,129.0,867,1412.0,14.0,1446,1426.0,-20.0,0,0,,,,,,
2015,4,22,3,AS,684,N794AS,SEA,GEG,1215,1213.0,-2.0,12.0,1225.0,54.0,51.0,35.0,224,1300.0,4.0,1309,1304.0,-5.0,0,0,,,,,,
2015,8,25,2,WN,2767,N559WN,AUS,DAL,1330,1333.0,3.0,9.0,1342.0,55.0,51.0,38.0,189,1420.0,4.0,1425,1424.0,-1.0,0,0,,,,,,
2015,12,5,6,MQ,3204,N843MQ,DFW,LCH,2025,2017.0,-8.0,15.0,2032.0,78.0,65.0,47.0,295,2119.0,3.0,2143,2122.0,-21.0,0,0,,,,,,
2015,1,15,4,WN,4279,N924WN,PHX,MCI,2010,2047.0,37.0,9.0,2056.0,150.0,139.0,125.0,1044,1.0,5.0,2340,6.0,26.0,0,0,,0.0,0.0,8.0,18.0,0.0
2015,5,24,7,MQ,3498,N815MQ,LGA,CHO,1240,1312.0,32.0,18.0,1330.0,90.0,76.0,56.0,305,1426.0,2.0,1410,1428.0,18.0,0,0,,0.0,0.0,0.0,18.0,0.0
2015,4,16,4,WN,1964,N8631A,MKE,LAS,650,645.0,-5.0,13.0,658.0,235.0,211.0,192.0,1524,810.0,6.0,845,816.0,-29.0,0,0,,,,,,
2015,12,15,2,OO,5508,N973SW,ORD,GRB,1732,1727.0,-5.0,30.0,1757.0,60.0,63.0,30.0,173,1827.0,3.0,1832,1830.0,-2.0,0,0,,,,,,
2015,7,14,2,EV,6003,N12996,VPS,IAH,1114,1105.0,-9.0,9.0,1114.0,111.0,109.0,85.0,528,1239.0,15.0,1305,1254.0,-11.0,0,0,,,,,,
2015,7,5,7,B6,14,N760JB,LGB,JFK,2110,2102.0,-8.0,11.0,2113.0,315.0,315.0,300.0,2465,513.0,4.0,525,517.0,-8.0,0,0,,,,,,
2015,3,29,7,F9,661,N953FR,DEN,SFO,1255,1248.0,-7.0,12.0,1300.0,156.0,153.0,130.0,967,1410.0,11.0,1431,1421.0,-10.0,0,0,,,,,,
2015,7,23,4,HA,214,N478HA,LIH,HNL,1833,1832.0,-1.0,7.0,1839.0,33.0,30.0,19.0,102,1858.0,4.0,1906,1902.0,-4.0,0,0,,,,,,
2015,3,16,1,OO,7397,N452SW,SLC,SGU,2200,2158.0,-2.0,14.0,2212.0,62.0,64.0,46.0,272,2258.0,4.0,2302,2302.0,0.0,0,0,,,,,,
2015,8,5,3,OO,4982,N120SY,SAN,LAX,1457,1501.0,4.0,14.0,1515.0,49.0,50.0,26.0,109,1541.0,10.0,1546,1551.0,5.0,0,0,,,,,,
2015,11,23,1,DL,1771,N939DL,ATL,MEM,940,938.0,-2.0,16.0,954.0,80.0,75.0,54.0,332,948.0,5.0,1000,953.0,-7.0,0,0,,,,,,
2015,5,12,2,OO,5302,N928SW,SFO,PSC,2035,2023.0,-12.0,13.0,2036.0,111.0,99.0,81.0,620,2157.0,5.0,2226,2202.0,-24.0,0,0,,,,,,
2015,5,24,7,B6,72,N562JB,SLC,JFK,2304,2259.0,-5.0,10.0,2309.0,268.0,250.0,237.0,1990,506.0,3.0,532,509.0,-23.0,0,0,,,,,,
2015,7,27,1,DL,1930,N989DL,DTW,PBI,1011,1131.0,80.0,14.0,1145.0,172.0,160.0,142.0,1086,1407.0,4.0,1303,1411.0,68.0,0,0,,0.0,0.0,0.0,68.0,0.0
2015,9,6,7,DL,2645,N321NB,GRB,MSP,710,710.0,0.0,20.0,730.0,69.0,85.0,62.0,252,832.0,3.0,819,835.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,8,18,2,OO,2895,N868CA,SAN,LAX,1830,1814.0,-16.0,20.0,1834.0,47.0,59.0,27.0,109,1901.0,12.0,1917,1913.0,-4.0,0,0,,,,,,
2015,1,16,5,WN,739,N8323C,BNA,DEN,1445,1444.0,-1.0,11.0,1455.0,175.0,163.0,145.0,1014,1620.0,7.0,1640,1627.0,-13.0,0,0,,,,,,
2015,3,10,2,AA,976,N4XEAA,IAH,DFW,1331,1424.0,53.0,11.0,1435.0,73.0,61.0,42.0,224,1517.0,8.0,1444,1525.0,41.0,0,0,,0.0,0.0,0.0,41.0,0.0
2015,9,2,3,AA,1717,N657AW,CLT,FLL,2205,2201.0,-4.0,12.0,2213.0,111.0,103.0,88.0,632,2341.0,3.0,2356,2344.0,-12.0,0,0,,,,,,
